category_min_id,week_num,region,cv_uu
17,15,Tokyo,338
17,16,Niigata,121
17,16,Tokyo,345
17,17,Niigata,142
17,17,Tokyo,375
17,18,Niigata,91
17,18,Tokyo,448
17,19,Niigata,136
17,19,Tokyo,512
17,20,Niigata,111
17,20,Tokyo,439
17,21,Niigata,105
17,21,Tokyo,413
17,22,Niigata,113
17,22,Tokyo,429
17,23,Niigata,97
17,23,Tokyo,367
17,24,Niigata,94
17,24,Tokyo,393
17,25,Niigata,95
17,25,Tokyo,350
17,26,Niigata,112
17,26,Tokyo,371
17,27,Niigata,97
17,27,Tokyo,330
17,28,Niigata,117
17,28,Tokyo,305
17,29,Niigata,104
17,29,Tokyo,336
17,30,Niigata,106
17,30,Tokyo,395
17,31,Niigata,83
17,31,Tokyo,439
17,32,Niigata,103
17,32,Tokyo,382
17,33,Niigata,95
17,33,Tokyo,347
17,34,Niigata,109
17,34,Tokyo,348
17,35,Niigata,128
17,35,Tokyo,577
17,36,Niigata,132
17,36,Tokyo,498
17,37,Niigata,108
17,37,Tokyo,483
17,38,Niigata,119
17,38,Tokyo,498
17,39,Niigata,155
17,39,Tokyo,621
17,40,Niigata,107
17,40,Tokyo,496
17,41,Niigata,78
17,41,Tokyo,437
17,42,Niigata,108
17,42,Tokyo,391
17,43,Niigata,136
17,43,Tokyo,459
17,44,Niigata,112
17,44,Tokyo,472
17,45,Niigata,129
17,45,Tokyo,510
17,46,Niigata,102
17,46,Tokyo,438
18,1,Niigata,2
18,1,Tokyo,1
18,2,Tokyo,1
18,3,Tokyo,1
18,4,Niigata,2
18,4,Tokyo,2
18,5,Niigata,2
18,5,Tokyo,6
18,6,Niigata,1
18,6,Tokyo,3
18,7,Tokyo,6
18,8,Niigata,3
18,8,Tokyo,4
18,9,Niigata,3
18,9,Tokyo,7
18,10,Tokyo,7
18,11,Tokyo,10
18,12,Niigata,2
18,12,Tokyo,5
18,13,Niigata,1
18,13,Tokyo,10
18,14,Tokyo,3
18,15,Tokyo,7
18,16,Tokyo,5
18,17,Tokyo,9
18,18,Tokyo,14
18,19,Tokyo,13
18,20,Tokyo,17
18,21,Tokyo,13
18,22,Tokyo,30
18,23,Tokyo,31
18,24,Tokyo,11
18,25,Tokyo,21
18,26,Tokyo,34
18,27,Tokyo,32
18,28,Tokyo,33
18,29,Tokyo,38
18,30,Tokyo,26
18,31,Tokyo,20
18,32,Tokyo,23
18,33,Tokyo,19
18,34,Tokyo,24
18,35,Tokyo,34
18,36,Tokyo,45
18,37,Tokyo,44
18,38,Tokyo,45
18,39,Tokyo,42
18,40,Tokyo,18
18,41,Tokyo,21
18,42,Tokyo,32
18,43,Tokyo,32
18,44,Tokyo,7
18,45,Tokyo,26
18,46,Tokyo,29
20,1,Tokyo,6
20,2,Tokyo,5
20,3,Tokyo,7
20,4,Tokyo,9
20,5,Tokyo,13
20,6,Tokyo,8
20,7,Tokyo,16
20,8,Tokyo,8
20,9,Tokyo,6
20,10,Tokyo,15
20,11,Tokyo,9
20,12,Tokyo,9
20,13,Tokyo,12
20,14,Tokyo,15
20,15,Tokyo,5
20,16,Tokyo,10
20,17,Tokyo,14
20,18,Tokyo,6
20,19,Tokyo,6
20,20,Tokyo,14
20,21,Tokyo,11
20,22,Tokyo,12
20,23,Tokyo,8
20,24,Tokyo,7
20,25,Tokyo,10
20,26,Tokyo,14
20,27,Tokyo,20
20,28,Tokyo,11
20,29,Tokyo,5
20,30,Tokyo,16
20,31,Tokyo,10
20,32,Tokyo,11
20,33,Tokyo,8
20,34,Tokyo,6
20,35,Tokyo,10
20,36,Tokyo,7
20,37,Tokyo,9
20,38,Tokyo,3
20,39,Tokyo,8
20,40,Tokyo,7
20,41,Tokyo,2
20,42,Tokyo,4
20,43,Tokyo,5
20,44,Tokyo,9
20,45,Tokyo,5
20,46,Tokyo,5
21,1,Niigata,713
21,1,Tokyo,3715
21,2,Niigata,750
21,2,Tokyo,3632
21,3,Niigata,729
21,3,Tokyo,3655
21,4,Niigata,788
21,4,Tokyo,3587
21,5,Niigata,710
21,5,Tokyo,3601
21,6,Niigata,715
21,6,Tokyo,3337
21,7,Niigata,636
21,7,Tokyo,3388
21,8,Niigata,690
21,8,Tokyo,3288
21,9,Niigata,648
21,9,Tokyo,3462
21,10,Niigata,712
21,10,Tokyo,3398
21,11,Niigata,609
21,11,Tokyo,3140
21,12,Niigata,614
21,12,Tokyo,3264
21,13,Niigata,708
21,13,Tokyo,3117
21,14,Niigata,704
21,14,Tokyo,3144
21,15,Niigata,708
21,15,Tokyo,3317
21,16,Niigata,770
21,16,Tokyo,3424
21,17,Niigata,713
21,17,Tokyo,3572
21,18,Niigata,644
21,18,Tokyo,3093
21,19,Niigata,744
21,19,Tokyo,3592
21,20,Niigata,695
21,20,Tokyo,3276
21,21,Niigata,661
21,21,Tokyo,3221
21,22,Niigata,737
21,22,Tokyo,3352
21,23,Niigata,738
21,23,Tokyo,3400
21,24,Niigata,709
21,24,Tokyo,3338
21,25,Niigata,704
21,25,Tokyo,3004
21,26,Niigata,700
21,26,Tokyo,3102
21,27,Niigata,670
21,27,Tokyo,3071
21,28,Niigata,560
21,28,Tokyo,2884
21,29,Niigata,614
21,29,Tokyo,2884
21,30,Niigata,576
21,30,Tokyo,2905
21,31,Niigata,632
21,31,Tokyo,3168
21,32,Niigata,502
21,32,Tokyo,2969
21,33,Niigata,583
21,33,Tokyo,3453
21,34,Niigata,588
21,34,Tokyo,3330
21,35,Niigata,636
21,35,Tokyo,3451
21,36,Niigata,623
21,36,Tokyo,3374
21,37,Niigata,618
21,37,Tokyo,3213
21,38,Niigata,613
21,38,Tokyo,3165
21,39,Niigata,586
21,39,Tokyo,3163
21,40,Niigata,596
21,40,Tokyo,2990
21,41,Niigata,644
21,41,Tokyo,3250
21,42,Niigata,619
21,42,Tokyo,3021
21,43,Niigata,638
21,43,Tokyo,3097
21,44,Niigata,575
21,44,Tokyo,2883
21,45,Niigata,675
21,45,Tokyo,2780
21,46,Niigata,684
21,46,Tokyo,2679
22,1,Niigata,567
22,1,Tokyo,1710
22,2,Niigata,619
22,2,Tokyo,1759
22,3,Niigata,588
22,3,Tokyo,1708
22,4,Niigata,665
22,4,Tokyo,1637
22,5,Niigata,584
22,5,Tokyo,1705
22,6,Niigata,528
22,6,Tokyo,1580
22,7,Niigata,511
22,7,Tokyo,1422
22,8,Niigata,528
22,8,Tokyo,1470
22,9,Niigata,484
22,9,Tokyo,1455
22,10,Niigata,463
22,10,Tokyo,1445
22,11,Niigata,499
22,11,Tokyo,1338
22,12,Niigata,453
22,12,Tokyo,1461
22,13,Niigata,524
22,13,Tokyo,1389
22,14,Niigata,563
22,14,Tokyo,1452
22,15,Niigata,565
22,15,Tokyo,1456
22,16,Niigata,583
22,16,Tokyo,1603
22,17,Niigata,599
22,17,Tokyo,1528
22,18,Niigata,636
22,18,Tokyo,1492
22,19,Niigata,658
22,19,Tokyo,1728
22,20,Niigata,646
22,20,Tokyo,1550
22,21,Niigata,599
22,21,Tokyo,1465
22,22,Niigata,818
22,22,Tokyo,1547
22,23,Niigata,708
22,23,Tokyo,1506
22,24,Niigata,685
22,24,Tokyo,1425
22,25,Niigata,688
22,25,Tokyo,1355
22,26,Niigata,677
22,26,Tokyo,1333
22,27,Niigata,653
22,27,Tokyo,1429
22,28,Niigata,590
22,28,Tokyo,1308
22,29,Niigata,631
22,29,Tokyo,1249
22,30,Niigata,629
22,30,Tokyo,1323
22,31,Niigata,595
22,31,Tokyo,1402
22,32,Niigata,524
22,32,Tokyo,1345
22,33,Niigata,624
22,33,Tokyo,1482
22,34,Niigata,677
22,34,Tokyo,1461
22,35,Niigata,676
22,35,Tokyo,1433
22,36,Niigata,681
22,36,Tokyo,1413
22,37,Niigata,659
22,37,Tokyo,1310
22,38,Niigata,678
22,38,Tokyo,1278
22,39,Niigata,622
22,39,Tokyo,1192
22,40,Niigata,701
22,40,Tokyo,1082
22,41,Niigata,642
22,41,Tokyo,1179
22,42,Niigata,557
22,42,Tokyo,1023
22,43,Niigata,652
22,43,Tokyo,1036
22,44,Niigata,460
22,44,Tokyo,942
22,45,Niigata,442
22,45,Tokyo,975
22,46,Niigata,494
22,46,Tokyo,952
23,1,Niigata,1
23,1,Tokyo,447
23,2,Niigata,1
23,2,Tokyo,515
23,3,Tokyo,496
23,4,Niigata,1
23,4,Tokyo,536
23,5,Tokyo,515
23,6,Niigata,1
23,6,Tokyo,455
23,7,Tokyo,453
23,8,Tokyo,535
23,9,Tokyo,500
23,10,Niigata,1
23,10,Tokyo,461
23,11,Niigata,1
23,11,Tokyo,428
23,12,Tokyo,507
23,13,Tokyo,560
23,14,Tokyo,531
23,15,Tokyo,510
23,16,Tokyo,590
23,17,Niigata,1
23,17,Tokyo,633
23,18,Tokyo,552
23,19,Tokyo,600
23,20,Niigata,2
23,20,Tokyo,666
23,21,Tokyo,771
23,22,Niigata,3
23,22,Tokyo,791
23,23,Niigata,2
23,23,Tokyo,609
23,24,Tokyo,618
23,25,Niigata,2
23,25,Tokyo,786
23,26,Niigata,1
23,26,Tokyo,774
23,27,Niigata,3
23,27,Tokyo,603
23,28,Niigata,1
23,28,Tokyo,609
23,29,Niigata,2
23,29,Tokyo,609
23,30,Niigata,1
23,30,Tokyo,575
23,31,Niigata,1
23,31,Tokyo,538
23,32,Niigata,1
23,32,Tokyo,518
23,33,Niigata,1
23,33,Tokyo,491
23,34,Niigata,1
23,34,Tokyo,523
23,35,Niigata,1
23,35,Tokyo,538
23,36,Niigata,2
23,36,Tokyo,468
23,37,Niigata,1
23,37,Tokyo,472
23,38,Niigata,3
23,38,Tokyo,474
23,39,Niigata,4
23,39,Tokyo,492
23,40,Niigata,1
23,40,Tokyo,371
23,41,Tokyo,356
23,42,Tokyo,380
23,43,Niigata,2
23,43,Tokyo,351
23,44,Niigata,1
23,44,Tokyo,308
23,45,Niigata,5
23,45,Tokyo,359
23,46,Niigata,1
23,46,Tokyo,360
24,1,Niigata,54
24,1,Tokyo,26
24,2,Niigata,63
24,2,Tokyo,26
24,3,Niigata,76
24,3,Tokyo,25
24,4,Niigata,64
24,4,Tokyo,14
24,5,Niigata,76
24,5,Tokyo,24
24,6,Niigata,86
24,6,Tokyo,24
24,7,Niigata,92
24,7,Tokyo,11
24,8,Niigata,96
24,8,Tokyo,37
24,9,Niigata,107
24,9,Tokyo,18
24,10,Niigata,130
24,10,Tokyo,18
24,11,Niigata,114
24,11,Tokyo,11
24,12,Niigata,118
24,12,Tokyo,16
24,13,Niigata,111
24,13,Tokyo,11
24,14,Niigata,145
24,14,Tokyo,10
24,15,Niigata,223
24,15,Tokyo,13
24,16,Niigata,199
24,16,Tokyo,15
24,17,Niigata,108
24,17,Tokyo,12
24,18,Niigata,74
24,18,Tokyo,7
24,19,Niigata,87
24,19,Tokyo,14
24,20,Niigata,132
24,20,Tokyo,15
24,21,Niigata,66
24,21,Tokyo,14
24,22,Niigata,61
24,22,Tokyo,16
24,23,Niigata,64
24,23,Tokyo,10
24,24,Niigata,65
24,24,Tokyo,10
24,25,Niigata,67
24,25,Tokyo,10
24,26,Niigata,56
24,26,Tokyo,14
24,27,Niigata,58
24,27,Tokyo,13
24,28,Niigata,55
24,28,Tokyo,12
24,29,Niigata,55
24,29,Tokyo,13
24,30,Niigata,53
24,30,Tokyo,5
24,31,Niigata,47
24,31,Tokyo,10
24,32,Niigata,54
24,32,Tokyo,9
24,33,Niigata,82
24,33,Tokyo,9
24,34,Niigata,77
24,34,Tokyo,20
24,35,Niigata,68
24,35,Tokyo,15
24,36,Niigata,90
24,36,Tokyo,17
24,37,Niigata,83
24,37,Tokyo,15
24,38,Niigata,91
24,38,Tokyo,18
24,39,Niigata,70
24,39,Tokyo,16
24,40,Niigata,65
24,40,Tokyo,16
24,41,Niigata,97
24,41,Tokyo,17
24,42,Niigata,85
24,42,Tokyo,17
24,43,Niigata,107
24,43,Tokyo,10
24,44,Niigata,75
24,44,Tokyo,5
24,45,Niigata,105
24,45,Tokyo,7
24,46,Niigata,94
24,46,Tokyo,6
25,1,Niigata,240
25,1,Tokyo,3211
25,2,Niigata,236
25,2,Tokyo,3305
25,3,Niigata,248
25,3,Tokyo,4005
25,4,Niigata,228
25,4,Tokyo,3793
25,5,Niigata,253
25,5,Tokyo,3872
25,6,Niigata,250
25,6,Tokyo,3788
25,7,Niigata,191
25,7,Tokyo,3755
25,8,Niigata,228
25,8,Tokyo,3764
25,9,Niigata,291
25,9,Tokyo,3669
25,10,Niigata,304
25,10,Tokyo,3545
25,11,Niigata,290
25,11,Tokyo,3353
25,12,Niigata,339
25,12,Tokyo,3650
25,13,Niigata,317
25,13,Tokyo,4299
25,14,Niigata,325
25,14,Tokyo,4431
25,15,Niigata,261
25,15,Tokyo,3981
25,16,Niigata,304
25,16,Tokyo,4079
25,17,Niigata,328
25,17,Tokyo,4161
25,18,Niigata,307
25,18,Tokyo,4148
25,19,Niigata,286
25,19,Tokyo,4309
25,20,Niigata,278
25,20,Tokyo,4450
25,21,Niigata,292
25,21,Tokyo,4480
25,22,Niigata,314
25,22,Tokyo,4643
25,23,Niigata,292
25,23,Tokyo,4228
25,24,Niigata,287
25,24,Tokyo,3124
25,25,Niigata,321
25,25,Tokyo,2525
25,26,Niigata,305
25,26,Tokyo,2099
25,27,Niigata,288
25,27,Tokyo,2305
25,28,Niigata,283
25,28,Tokyo,2125
25,29,Niigata,288
25,29,Tokyo,2151
25,30,Niigata,304
25,30,Tokyo,2210
25,31,Niigata,297
25,31,Tokyo,2160
25,32,Niigata,309
25,32,Tokyo,2041
25,33,Niigata,315
25,33,Tokyo,2814
25,34,Niigata,306
25,34,Tokyo,2829
25,35,Niigata,347
25,35,Tokyo,3338
25,36,Niigata,338
25,36,Tokyo,2988
25,37,Niigata,309
25,37,Tokyo,2706
25,38,Niigata,321
25,38,Tokyo,3010
25,39,Niigata,289
25,39,Tokyo,2814
25,40,Niigata,261
25,40,Tokyo,2548
25,41,Niigata,282
25,41,Tokyo,2762
25,42,Niigata,314
25,42,Tokyo,2590
25,43,Niigata,337
25,43,Tokyo,2466
25,44,Niigata,265
25,44,Tokyo,2595
25,45,Niigata,215
25,45,Tokyo,2440
25,46,Niigata,219
25,46,Tokyo,2022
26,1,Niigata,32
26,1,Tokyo,4640
26,2,Niigata,30
26,2,Tokyo,4174
26,3,Niigata,22
26,3,Tokyo,3790
26,4,Niigata,24
26,4,Tokyo,4007
26,5,Niigata,16
26,5,Tokyo,4215
26,6,Niigata,24
26,6,Tokyo,3784
26,7,Niigata,26
26,7,Tokyo,3752
26,8,Niigata,20
26,8,Tokyo,4045
26,9,Niigata,25
26,9,Tokyo,4476
26,10,Niigata,17
26,10,Tokyo,4079
26,11,Niigata,16
26,11,Tokyo,3711
26,12,Niigata,14
26,12,Tokyo,3647
26,13,Niigata,28
26,13,Tokyo,3857
26,14,Niigata,22
26,14,Tokyo,3715
26,15,Niigata,21
26,15,Tokyo,3628
26,16,Niigata,26
26,16,Tokyo,3775
26,17,Niigata,23
26,17,Tokyo,3946
26,18,Niigata,16
26,18,Tokyo,3567
26,19,Niigata,18
26,19,Tokyo,3603
26,20,Niigata,18
26,20,Tokyo,3625
26,21,Niigata,24
26,21,Tokyo,3373
26,22,Niigata,31
26,22,Tokyo,3912
26,23,Niigata,31
26,23,Tokyo,3233
26,24,Niigata,14
26,24,Tokyo,3021
26,25,Niigata,23
26,25,Tokyo,2799
26,26,Niigata,18
26,26,Tokyo,3270
26,27,Niigata,21
26,27,Tokyo,3056
26,28,Niigata,10
26,28,Tokyo,2764
26,29,Niigata,14
26,29,Tokyo,3070
26,30,Niigata,26
26,30,Tokyo,2960
26,31,Niigata,26
26,31,Tokyo,3248
26,32,Niigata,22
26,32,Tokyo,2835
26,33,Niigata,12
26,33,Tokyo,2866
26,34,Niigata,23
26,34,Tokyo,2518
26,35,Niigata,24
26,35,Tokyo,3103
26,36,Niigata,23
26,36,Tokyo,3347
26,37,Niigata,21
26,37,Tokyo,2784
26,38,Niigata,23
26,38,Tokyo,2793
26,39,Niigata,7
26,39,Tokyo,3204
26,40,Niigata,24
26,40,Tokyo,2989
26,41,Niigata,20
26,41,Tokyo,3192
26,42,Niigata,24
26,42,Tokyo,3182
26,43,Niigata,27
26,43,Tokyo,2834
26,44,Niigata,13
26,44,Tokyo,2603
26,45,Niigata,8
26,45,Tokyo,2848
26,46,Niigata,8
26,46,Tokyo,2857
27,1,Niigata,2211
27,1,Tokyo,6697
27,2,Niigata,1759
27,2,Tokyo,6177
27,3,Niigata,1599
27,3,Tokyo,6322
27,4,Niigata,1386
27,4,Tokyo,4870
27,5,Niigata,1487
27,5,Tokyo,4283
27,6,Niigata,1280
27,6,Tokyo,3727
27,7,Niigata,1213
27,7,Tokyo,4345
27,8,Niigata,1286
27,8,Tokyo,4337
27,9,Niigata,1277
27,9,Tokyo,3661
27,10,Niigata,1062
27,10,Tokyo,3809
27,11,Niigata,948
27,11,Tokyo,3535
27,12,Niigata,921
27,12,Tokyo,3826
27,13,Niigata,956
27,13,Tokyo,3344
27,14,Niigata,772
27,14,Tokyo,3409
27,15,Niigata,804
27,15,Tokyo,3169
27,16,Niigata,887
27,16,Tokyo,4394
27,17,Niigata,848
27,17,Tokyo,4038
27,18,Niigata,678
27,18,Tokyo,3201
27,19,Niigata,862
27,19,Tokyo,3560
27,20,Niigata,921
27,20,Tokyo,3703
27,21,Niigata,757
27,21,Tokyo,4197
27,22,Niigata,866
27,22,Tokyo,2925
27,23,Niigata,807
27,23,Tokyo,3317
27,24,Niigata,797
27,24,Tokyo,3360
27,25,Niigata,802
27,25,Tokyo,3845
27,26,Niigata,894
27,26,Tokyo,4560
27,27,Niigata,895
27,27,Tokyo,4995
27,28,Niigata,837
27,28,Tokyo,5257
27,29,Niigata,844
27,29,Tokyo,5587
27,30,Niigata,860
27,30,Tokyo,4668
27,31,Niigata,770
27,31,Tokyo,3730
27,32,Niigata,652
27,32,Tokyo,3956
27,33,Niigata,626
27,33,Tokyo,2739
27,34,Niigata,629
27,34,Tokyo,3055
27,35,Niigata,761
27,35,Tokyo,2681
27,36,Niigata,820
27,36,Tokyo,2637
27,37,Niigata,884
27,37,Tokyo,2708
27,38,Niigata,709
27,38,Tokyo,3616
27,39,Niigata,813
27,39,Tokyo,2948
27,40,Niigata,849
27,40,Tokyo,2673
27,41,Niigata,818
27,41,Tokyo,2701
27,42,Niigata,889
27,42,Tokyo,2756
27,43,Niigata,845
27,43,Tokyo,2869
27,44,Niigata,913
27,44,Tokyo,2388
27,45,Niigata,903
27,45,Tokyo,3148
27,46,Niigata,1030
27,46,Tokyo,3134
28,1,Niigata,878
28,1,Tokyo,631
28,2,Niigata,736
28,2,Tokyo,534
28,3,Niigata,573
28,3,Tokyo,509
28,4,Niigata,513
28,4,Tokyo,449
28,5,Niigata,457
28,5,Tokyo,404
28,6,Niigata,432
28,6,Tokyo,312
28,7,Niigata,380
28,7,Tokyo,249
28,8,Niigata,340
28,8,Tokyo,399
28,9,Niigata,245
28,9,Tokyo,232
28,10,Niigata,182
28,10,Tokyo,201
28,11,Niigata,155
28,11,Tokyo,197
28,12,Niigata,163
28,12,Tokyo,158
28,13,Niigata,118
28,13,Tokyo,147
28,14,Niigata,121
28,14,Tokyo,171
28,15,Niigata,95
28,15,Tokyo,135
28,16,Niigata,134
28,16,Tokyo,130
28,17,Niigata,118
28,17,Tokyo,123
28,18,Niigata,122
28,18,Tokyo,105
28,19,Niigata,117
28,19,Tokyo,194
28,20,Niigata,136
28,20,Tokyo,132
28,21,Niigata,91
28,21,Tokyo,107
28,22,Niigata,139
28,22,Tokyo,124
28,23,Niigata,102
28,23,Tokyo,133
28,24,Niigata,112
28,24,Tokyo,111
28,25,Niigata,129
28,25,Tokyo,132
28,26,Niigata,150
28,26,Tokyo,226
28,27,Niigata,119
28,27,Tokyo,170
28,28,Niigata,169
28,28,Tokyo,203
28,29,Niigata,180
28,29,Tokyo,152
28,30,Niigata,136
28,30,Tokyo,114
28,31,Niigata,134
28,31,Tokyo,129
28,32,Niigata,126
28,32,Tokyo,110
28,33,Niigata,89
28,33,Tokyo,104
28,34,Niigata,93
28,34,Tokyo,154
28,35,Niigata,93
28,35,Tokyo,93
28,36,Niigata,86
28,36,Tokyo,77
28,37,Niigata,113
28,37,Tokyo,107
28,38,Niigata,119
28,38,Tokyo,115
28,39,Niigata,118
28,39,Tokyo,251
28,40,Niigata,123
28,40,Tokyo,232
28,41,Niigata,117
28,41,Tokyo,192
28,42,Niigata,116
28,42,Tokyo,250
28,43,Niigata,132
28,43,Tokyo,256
28,44,Niigata,121
28,44,Tokyo,297
28,45,Niigata,127
28,45,Tokyo,231
28,46,Niigata,207
28,46,Tokyo,235
29,1,Niigata,1129
29,1,Tokyo,993
29,2,Niigata,862
29,2,Tokyo,1061
29,3,Niigata,745
29,3,Tokyo,1238
29,4,Niigata,584
29,4,Tokyo,1118
29,5,Niigata,553
29,5,Tokyo,1086
29,6,Niigata,524
29,6,Tokyo,968
29,7,Niigata,475
29,7,Tokyo,1446
29,8,Niigata,494
29,8,Tokyo,835
29,9,Niigata,570
29,9,Tokyo,690
29,10,Niigata,505
29,10,Tokyo,566
29,11,Niigata,393
29,11,Tokyo,935
29,12,Niigata,409
29,12,Tokyo,691
29,13,Niigata,358
29,13,Tokyo,476
29,14,Niigata,233
29,14,Tokyo,583
29,15,Niigata,185
29,15,Tokyo,614
29,16,Niigata,223
29,16,Tokyo,660
29,17,Niigata,215
29,17,Tokyo,601
29,18,Niigata,242
29,18,Tokyo,513
29,19,Niigata,319
29,19,Tokyo,609
29,20,Niigata,349
29,20,Tokyo,889
29,21,Niigata,264
29,21,Tokyo,794
29,22,Niigata,283
29,22,Tokyo,439
29,23,Niigata,269
29,23,Tokyo,567
29,24,Niigata,259
29,24,Tokyo,682
29,25,Niigata,294
29,25,Tokyo,1063
29,26,Niigata,367
29,26,Tokyo,1059
29,27,Niigata,328
29,27,Tokyo,1138
29,28,Niigata,332
29,28,Tokyo,1579
29,29,Niigata,312
29,29,Tokyo,1293
29,30,Niigata,351
29,30,Tokyo,1354
29,31,Niigata,258
29,31,Tokyo,969
29,32,Niigata,233
29,32,Tokyo,1675
29,33,Niigata,164
29,33,Tokyo,907
29,34,Niigata,159
29,34,Tokyo,814
29,35,Niigata,193
29,35,Tokyo,746
29,36,Niigata,253
29,36,Tokyo,680
29,37,Niigata,279
29,37,Tokyo,632
29,38,Niigata,225
29,38,Tokyo,950
29,39,Niigata,196
29,39,Tokyo,858
29,40,Niigata,193
29,40,Tokyo,575
29,41,Niigata,210
29,41,Tokyo,630
29,42,Niigata,206
29,42,Tokyo,605
29,43,Niigata,197
29,43,Tokyo,589
29,44,Niigata,282
29,44,Tokyo,576
29,45,Niigata,258
29,45,Tokyo,642
29,46,Niigata,231
29,46,Tokyo,1019
30,1,Niigata,66
30,1,Tokyo,175
30,2,Niigata,50
30,2,Tokyo,230
30,3,Niigata,52
30,3,Tokyo,197
30,4,Niigata,69
30,4,Tokyo,167
30,5,Niigata,56
30,5,Tokyo,217
30,6,Niigata,56
30,6,Tokyo,212
30,7,Niigata,51
30,7,Tokyo,216
30,8,Niigata,47
30,8,Tokyo,229
30,9,Niigata,46
30,9,Tokyo,252
30,10,Niigata,44
30,10,Tokyo,262
30,11,Niigata,41
30,11,Tokyo,205
30,12,Niigata,58
30,12,Tokyo,255
30,13,Niigata,54
30,13,Tokyo,281
30,14,Niigata,53
30,14,Tokyo,311
30,15,Niigata,55
30,15,Tokyo,300
30,16,Niigata,59
30,16,Tokyo,406
30,17,Niigata,65
30,17,Tokyo,390
30,18,Niigata,45
30,18,Tokyo,464
30,19,Niigata,57
30,19,Tokyo,460
30,20,Niigata,54
30,20,Tokyo,493
30,21,Niigata,53
30,21,Tokyo,495
30,22,Niigata,78
30,22,Tokyo,517
30,23,Niigata,72
30,23,Tokyo,423
30,24,Niigata,57
30,24,Tokyo,465
30,25,Niigata,65
30,25,Tokyo,376
30,26,Niigata,72
30,26,Tokyo,353
30,27,Niigata,46
30,27,Tokyo,448
30,28,Niigata,50
30,28,Tokyo,472
30,29,Niigata,26
30,29,Tokyo,414
30,30,Niigata,32
30,30,Tokyo,401
30,31,Niigata,24
30,31,Tokyo,378
30,32,Niigata,22
30,32,Tokyo,385
30,33,Niigata,8
30,33,Tokyo,319
30,34,Niigata,23
30,34,Tokyo,300
30,35,Niigata,19
30,35,Tokyo,325
30,36,Niigata,13
30,36,Tokyo,267
30,37,Niigata,9
30,37,Tokyo,235
30,38,Niigata,6
30,38,Tokyo,221
30,39,Niigata,16
30,39,Tokyo,176
30,40,Niigata,10
30,40,Tokyo,170
30,41,Niigata,10
30,41,Tokyo,178
30,42,Niigata,9
30,42,Tokyo,136
30,43,Niigata,21
30,43,Tokyo,120
30,44,Niigata,11
30,44,Tokyo,134
30,45,Niigata,18
30,45,Tokyo,113
30,46,Niigata,9
30,46,Tokyo,114
31,1,Niigata,53
31,1,Tokyo,245
31,2,Niigata,36
31,2,Tokyo,213
31,3,Niigata,51
31,3,Tokyo,227
31,4,Niigata,43
31,4,Tokyo,225
31,5,Niigata,44
31,5,Tokyo,234
31,6,Niigata,28
31,6,Tokyo,239
31,7,Niigata,29
31,7,Tokyo,177
31,8,Niigata,33
31,8,Tokyo,204
31,9,Niigata,36
31,9,Tokyo,180
31,10,Niigata,21
31,10,Tokyo,206
31,11,Niigata,18
31,11,Tokyo,180
31,12,Niigata,15
31,12,Tokyo,183
31,13,Niigata,17
31,13,Tokyo,175
31,14,Niigata,21
31,14,Tokyo,165
31,15,Niigata,34
31,15,Tokyo,145
31,16,Niigata,21
31,16,Tokyo,146
31,17,Niigata,22
31,17,Tokyo,173
31,18,Niigata,14
31,18,Tokyo,182
31,19,Niigata,22
31,19,Tokyo,165
31,20,Niigata,18
31,20,Tokyo,146
31,21,Niigata,23
31,21,Tokyo,169
31,22,Niigata,16
31,22,Tokyo,179
31,23,Niigata,23
31,23,Tokyo,174
31,24,Niigata,17
31,24,Tokyo,132
31,25,Niigata,17
31,25,Tokyo,145
31,26,Niigata,13
31,26,Tokyo,156
31,27,Niigata,14
31,27,Tokyo,123
31,28,Niigata,13
31,28,Tokyo,149
31,29,Niigata,13
31,29,Tokyo,137
31,30,Niigata,12
31,30,Tokyo,121
31,31,Niigata,7
31,31,Tokyo,124
31,32,Niigata,13
31,32,Tokyo,128
31,33,Niigata,12
31,33,Tokyo,168
31,34,Niigata,3
31,34,Tokyo,129
31,35,Niigata,5
31,35,Tokyo,139
31,36,Niigata,9
31,36,Tokyo,180
31,37,Niigata,8
31,37,Tokyo,149
31,38,Niigata,13
31,38,Tokyo,169
31,39,Niigata,3
31,39,Tokyo,119
31,40,Niigata,8
31,40,Tokyo,123
31,41,Niigata,11
31,41,Tokyo,125
31,42,Niigata,3
31,42,Tokyo,144
31,43,Niigata,6
31,43,Tokyo,156
31,44,Niigata,8
31,44,Tokyo,118
31,45,Niigata,7
31,45,Tokyo,112
31,46,Niigata,7
31,46,Tokyo,107
32,1,Niigata,129
32,1,Tokyo,36
32,2,Niigata,104
32,2,Tokyo,16
32,3,Niigata,71
32,3,Tokyo,29
32,4,Niigata,46
32,4,Tokyo,23
32,5,Niigata,66
32,5,Tokyo,15
32,6,Niigata,84
32,6,Tokyo,28
32,7,Niigata,69
32,7,Tokyo,74
32,8,Niigata,53
32,8,Tokyo,100
32,9,Niigata,23
32,9,Tokyo,56
32,10,Niigata,30
32,10,Tokyo,37
32,11,Niigata,23
32,11,Tokyo,32
32,12,Niigata,28
32,12,Tokyo,17
32,13,Niigata,27
32,13,Tokyo,88
32,14,Niigata,25
32,14,Tokyo,107
32,15,Niigata,15
32,15,Tokyo,82
